stem,image_path,poisoned,has_target,support_ratio,perturbed_area_ratio,linf,psnr,method,steps,seed,support_source
2008_007392,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007392.png,1,1,0.03177067,0.03440533,0.06274509,39.494344,tausb_mask,40,0,pseudo_fallback
2008_007393,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007393.png,1,1,0.49418018,0.50227628,0.06274509,27.672971,tausb_mask,40,0,pseudo_fallback
2008_007394,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007394.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007397,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007397.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007398,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007398.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007402,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007402.png,1,1,0.28920721,0.29538739,0.06274509,30.046443,tausb_mask,40,0,pseudo_fallback
2008_007403,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007403.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007404,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007404.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007409,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007409.png,1,1,0.01559760,0.01962162,0.06274509,43.144729,tausb_mask,40,0,pseudo_fallback
2008_007410,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007410.png,1,1,0.07057600,0.07447467,0.06274509,35.891787,tausb_mask,40,0,pseudo_fallback
2008_007415,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007415.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007417,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007417.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007421,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007421.png,1,1,0.13763410,0.14364943,0.06274509,33.219114,tausb_mask,40,0,pseudo_fallback
2008_007423,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007423.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007424,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007424.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007425,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007425.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007428,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007428.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007430,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007430.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007431,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007431.png,1,1,0.00225600,0.00314667,0.06274509,50.886226,tausb_mask,40,0,pseudo_fallback
2008_007432,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007432.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007433,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007433.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007434,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007434.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007435,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007435.png,1,1,0.17115733,0.17813867,0.06274509,32.557606,tausb_mask,40,0,pseudo_fallback
2008_007438,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007438.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007441,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007441.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007442,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007442.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007443,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007443.png,1,1,0.06440000,0.07196267,0.06274509,36.688254,tausb_mask,40,0,pseudo_fallback
2008_007444,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007444.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007446,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007446.png,1,1,0.19858667,0.20318400,0.06274509,31.643595,tausb_mask,40,0,pseudo_fallback
2008_007448,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007448.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007452,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007452.png,1,1,0.44290667,0.45054933,0.06274509,27.954846,tausb_mask,40,0,pseudo_fallback
2008_007455,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007455.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007456,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007456.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007458,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007458.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007459,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007459.png,1,1,0.14347921,0.14734792,0.06274509,32.933083,tausb_mask,40,0,pseudo_fallback
2008_007461,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007461.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007465,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007465.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007466,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007466.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007469,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007469.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007470,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007470.png,1,1,0.05102094,0.05375916,0.06274509,37.341211,tausb_mask,40,0,pseudo_fallback
2008_007471,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007471.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007472,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007472.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007473,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007473.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007476,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007476.png,1,1,0.28676800,0.29186667,0.06274509,30.683090,tausb_mask,40,0,pseudo_fallback
2008_007477,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007477.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007478,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007478.png,1,1,0.21882282,0.22705105,0.06274509,31.160309,tausb_mask,40,0,pseudo_fallback
2008_007480,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007480.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007485,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007485.png,1,1,0.10133934,0.10599399,0.06274509,34.578796,tausb_mask,40,0,pseudo_fallback
2008_007486,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007486.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007488,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007488.png,1,1,0.00767467,0.00890667,0.06274509,45.645202,tausb_mask,40,0,pseudo_fallback
2008_007491,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007491.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007494,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007494.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007496,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007496.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007497,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007497.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007498,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007498.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007500,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007500.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007501,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007501.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007504,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007504.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007507,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007507.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007509,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007509.png,1,1,0.40739733,0.41380267,0.06274509,28.847587,tausb_mask,40,0,pseudo_fallback
2008_007510,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007510.png,1,1,0.05477867,0.05984533,0.06274509,37.197973,tausb_mask,40,0,pseudo_fallback
2008_007511,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007511.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007513,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007513.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007514,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007514.png,1,1,0.18585455,0.19474182,0.06274509,31.889876,tausb_mask,40,0,pseudo_fallback
2008_007515,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007515.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007519,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007519.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007521,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007521.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007524,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007524.png,1,1,0.14861333,0.15430400,0.06274509,33.250307,tausb_mask,40,0,pseudo_fallback
2008_007525,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007525.png,1,1,0.05251733,0.05862933,0.06274509,37.573090,tausb_mask,40,0,pseudo_fallback
2008_007527,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007527.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007528,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007528.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007529,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007529.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007531,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007531.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007533,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007533.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007534,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007534.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007536,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007536.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007537,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007537.png,1,1,0.05621867,0.05905600,0.06274509,36.938737,tausb_mask,40,0,pseudo_fallback
2008_007538,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007538.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007544,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007544.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007546,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007546.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007548,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007548.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007556,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007556.png,1,1,0.01917867,0.02191467,0.06274509,41.545758,tausb_mask,40,0,pseudo_fallback
2008_007558,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007558.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007559,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007559.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007561,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007561.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007565,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007565.png,1,1,0.26761067,0.27388800,0.06274509,30.410407,tausb_mask,40,0,pseudo_fallback
2008_007567,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007567.png,1,1,0.49056533,0.49860267,0.06274509,27.613957,tausb_mask,40,0,pseudo_fallback
2008_007573,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007573.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007574,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007574.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007576,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007576.png,1,1,0.09611411,0.10020420,0.06274509,35.358591,tausb_mask,40,0,pseudo_fallback
2008_007579,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007579.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007581,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007581.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007583,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007583.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007584,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007584.png,1,1,0.30099733,0.30912533,0.06274509,29.650407,tausb_mask,40,0,pseudo_fallback
2008_007585,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007585.png,1,1,0.49458667,0.50235733,0.06274509,27.509456,tausb_mask,40,0,pseudo_fallback
2008_007586,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007586.png,1,1,0.16630933,0.17112000,0.06274509,32.178250,tausb_mask,40,0,pseudo_fallback
2008_007587,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007587.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007588,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007588.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007589,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007589.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007591,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007591.png,1,1,0.01145600,0.01350400,0.06274509,43.953270,tausb_mask,40,0,pseudo_fallback
2008_007593,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007593.png,1,1,0.13101333,0.13594133,0.06274509,33.350099,tausb_mask,40,0,pseudo_fallback
2008_007594,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007594.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
2008_007595,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/2008_007595.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
